multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgMUC6_3	sgGKAP1_2	NA	NA	NA	sgHRASLS_3
sgMUC6_4	sgGK_4	NA	NA	NA	sgHSF5_4
sgMXRA5_4	sgGLB1L_3	NA	NA	NA	sgHTR3D_1
sgMXRA7_1	sgGLI1_4	NA	NA	NA	sgHTR3D_2
sgMXRA7_2	sgGLRX3_2	NA	NA	NA	sgHYAL1_1
sgMXRA7_3	sgGLRX3_3	NA	NA	NA	sgHYLS1_1
sgMYCBP_4	sgGLRX5_4	NA	NA	NA	sgHYLS1_2
sgMYEOV2_1	sgGLRX_1	NA	NA	NA	sgHYLS1_3
sgMYL12B_1	sgGLTP_3	NA	NA	NA	sgHYLS1_4
sgMYL6_3	sgGLUL_2	NA	NA	NA	sgIBA57-AS1_1
sgMZT2B_2	sgGLYATL1_3	NA	NA	NA	sgIBA57-AS1_2
sgMZT2B_3	sgGLYATL2_1	NA	NA	NA	sgIBA57-AS1_3
sgN6AMT1_3	sgGM2A_2	NA	NA	NA	sgIBA57-AS1_4
sgNAB1_1	sgGMCL1_1	NA	NA	NA	sgICAM3_1
sgNAB1_4	sgGML_4	NA	NA	NA	sgIDH3G_3
sgNAIP_2	sgGMPR_3	NA	NA	NA	sgIFI27L2_2
sgNAIP_3	sgGNAI1_4	NA	NA	NA	sgIFT172_1
sgNAIP_4	sgGNAQ_2	NA	NA	NA	sgIGFL2_1
sgNAMPT_2	sgGNAS_2	NA	NA	NA	sgIKZF3_1
sgNAMPT_3	sgGNB1_2	NA	NA	NA	sgIL12A_1
sgNAMPT_4	sgGNB2L1_4	NA	NA	NA	sgIL12A_2
sgNANOG_1	sgGNB2_2	NA	NA	NA	sgIL15RA_4
sgNANOG_2	sgGNGT1_2	NA	NA	NA	sgIL17RC_1
sgNAP1L1_2	sgGNGT1_3	NA	NA	NA	sgIL17RD_3
sgNAP1L4_1	sgGNL3L_3	NA	NA	NA	sgIL5RA_3
sgNASP_3	sgGNL3L_4	NA	NA	NA	sgIMPDH1_3
sgNASP_4	sgGNPNAT1_1	NA	NA	NA	sgINPP4B_3
sgNBEA_3	sgGNPNAT1_2	NA	NA	NA	sgINS-IGF2_1
sgNBEA_4	sgGNPTAB_3	NA	NA	NA	sgINS-IGF2_2
sgNBPF3_3	sgGNPTAB_4	NA	NA	NA	sgINS-IGF2_3
sgNBPF3_4	sgGOLGA1_4	NA	NA	NA	sgINS-IGF2_4
sgNCAPG_4	sgGOLGA2_2	NA	NA	NA	sgINSC_1
sgNCF1_1	sgGOLGA5_1	NA	NA	NA	sgIQCJ_1
sgNCF1_2	sgGOLM1_2	NA	NA	NA	sgIQCJ_2
sgNCF1_3	sgGOT2_3	NA	NA	NA	sgIQCJ_3
sgNCF1_4	sgGP2_1	NA	NA	NA	sgIQCJ_4
sgNCOA4_4	sgGPCPD1_1	NA	NA	NA	sgIQGAP3_3
sgNDUFA4_2	sgGPCPD1_3	NA	NA	NA	sgIRAK1_3
sgNDUFAF2_1	sgGPCPD1_4	NA	NA	NA	sgITGA8_2
sgNDUFAF2_3	sgGPD2_3	NA	NA	NA	sgJAK3_1
sgNDUFB11_3	sgGPD2_4	NA	NA	NA	sgKALRN_1
sgNDUFB1_3	sgGPR113_1	NA	NA	NA	sgKANSL1L_4
sgNDUFB9_2	sgGPR119_3	NA	NA	NA	sgKAT2A_2
sgNDUFB9_4	sgGPR125_2	NA	NA	NA	sgKCNAB1_1
sgNDUFS5_3	sgGPR179_3	NA	NA	NA	sgKCNAB2_1
sgNDUFS6_3	sgGPR180_3	NA	NA	NA	sgKCNE4_2
sgNDUFS6_4	sgGPRIN1_4	NA	NA	NA	sgKCNH2_3
sgNDUFV2_1	sgGPS2_2	NA	NA	NA	sgKCNH5_1
sgNDUFV2_2	sgGPX1_4	NA	NA	NA	sgKCNIP2_1
sgNECAP1_2	sgGRIA4_4	NA	NA	NA	sgKCNIP3_1
sgNECAP1_4	sgGRIK5_1	NA	NA	NA	sgKCNJ6_1
sgNEDD8_1	sgGRK4_4	NA	NA	NA	sgKCNK10_1
sgNEDD8_2	sgGRK6_3	NA	NA	NA	sgKCNK5_2
sgNEDD8_3	sgGRN_1	NA	NA	NA	sgKCNMB3_1
sgNEFH_2	sgGRPEL2_4	NA	NA	NA	sgKCNQ3_4
sgNFE2L3_3	sgGRSF1_4	NA	NA	NA	sgKCTD16_1
sgNFE2L3_4	sgGSTA5_3	NA	NA	NA	sgKCTD16_2
sgNFYB_3	sgGSTM3_3	NA	NA	NA	sgKCTD16_3
sgNGRN_3	sgGSTO1_3	NA	NA	NA	sgKCTD16_4
sgNHP2L1_3	sgGSTO1_4	NA	NA	NA	sgKCTD17_1
sgNHP2_1	sgGTF2H5_4	NA	NA	NA	sgKDM5D_1
sgNHP2_3	sgGUCA2A_4	NA	NA	NA	sgKHDC1_1
sgNHP2_4	sgGUCY2D_3	NA	NA	NA	sgKHK_3
sgNICN1_3	sgGUSB_1	NA	NA	NA	sgKIAA0087_1
sgNLGN4X_4	sgGUSB_2	NA	NA	NA	sgKIAA0087_2
sgNMNAT1_1	sgGVQW1_3	NA	NA	NA	sgKIAA0087_3
sgNOB1_2	sgGYG1_1	NA	NA	NA	sgKIAA0125_1
sgNOC2L_2	sgGYG1_3	NA	NA	NA	sgKIAA0125_2
sgNONO_1	sgGYG1_4	NA	NA	NA	sgKIAA0125_3
sgNONO_3	sgGYPA_2	NA	NA	NA	sgKIAA0125_4
sgNOTCH2NL_1	sgGYPC_2	NA	NA	NA	sgKIAA1210_1
sgNOTCH2_1	sgH2AFV_4	NA	NA	NA	sgKIAA1210_4
sgNPEPPS_1	sgH2AFZ_2	NA	NA	NA	sgKIAA1549_1
sgNPEPPS_2	sgH2AFZ_4	NA	NA	NA	sgKIAA1755_3
sgNPEPPS_3	sgHADHA_1	NA	NA	NA	sgKIAA1958_3
sgNPIPB5_1	sgHADHB_3	NA	NA	NA	sgKIAA1958_4
sgNPIPB5_2	sgHADHB_4	NA	NA	NA	sgKIF17_3
sgNPL_3	sgHADH_2	NA	NA	NA	sgKIR2DL4_1
sgNPY4R_1	sgHAT1_2	NA	NA	NA	sgKIR2DL4_2
sgNPY4R_2	sgHAUS1_1	NA	NA	NA	sgKIR2DL4_3
sgNPY4R_3	sgHAUS1_2	NA	NA	NA	sgKIR2DL4_4
sgNPY4R_4	sgHAUS1_3	NA	NA	NA	sgKIR3DX1_1
sgNREP_2	sgHAUS1_4	NA	NA	NA	sgKIR3DX1_2
sgNREP_3	sgHAX1_3	NA	NA	NA	sgKIR3DX1_3
sgNSF_1	sgHAX1_4	NA	NA	NA	sgKIR3DX1_4
sgNSF_2	sgHBS1L_1	NA	NA	NA	sgKLK11_2
sgNSF_3	sgHBS1L_2	NA	NA	NA	sgKLK14_2
sgNSF_4	sgHBZ_4	NA	NA	NA	sgKLK9_1
sgNSRP1_1	sgHCAR2_1	NA	NA	NA	sgKLRF1_4
sgNSRP1_4	sgHCCS_3	NA	NA	NA	sgKPTN_4
sgNSUN5_1	sgHCFC1R1_1	NA	NA	NA	sgKRBA2_1
sgNSUN5_3	sgHCFC1_1	NA	NA	NA	sgKRBA2_2
sgNSUN5_4	sgHCFC1_3	NA	NA	NA	sgKRT23_2
sgNT5C3A_2	sgHCN2_2	NA	NA	NA	sgKRT24_1
sgNT5C3A_4	sgHCN2_3	NA	NA	NA	sgKRT24_2
sgNT5DC1_1	sgHCST_4	NA	NA	NA	sgKRT24_3
sgNT5DC1_4	sgHDAC1_2	NA	NA	NA	sgKRT24_4
sgNTAN1_2	sgHDAC1_3	NA	NA	NA	sgKRT34_1
sgNTPCR_1	sgHDAC6_4	NA	NA	NA	sgKRT81_1
sgNUDC_1	sgHDGFRP3_2	NA	NA	NA	sgKRT81_2
sgNUDT15_4	sgHDHD1_3	NA	NA	NA	sgKRT81_4
sgNUDT4_1	sgHDHD1_4	NA	NA	NA	sgKRTAP5-1_1
sgNUDT4_2	sgHEXA_2	NA	NA	NA	sgKRTAP5-1_2
sgNUDT4_3	sgHIGD2A_2	NA	NA	NA	sgKRTAP5-1_3
sgNUDT4_4	sgHIGD2A_3	NA	NA	NA	sgKRTAP5-1_4
sgNUFIP1_2	sgHIGD2A_4	NA	NA	NA	sgKRTAP9-7_1
sgNUFIP1_4	sgHIGD2B_1	NA	NA	NA	sgKRTCAP2_1
sgNUP210_2	sgHIST1H1T_2	NA	NA	NA	sgL3HYPDH_1
sgNUP50_1	sgHIST1H2BM_1	NA	NA	NA	sgLACRT_1
sgNUP50_2	sgHIST2H2AC_1	NA	NA	NA	sgLACTB2_1
sgNUP50_3	sgHIST3H2BB_2	NA	NA	NA	sgLAMA1_1
sgNUP50_4	sgHK2_1	NA	NA	NA	sgLAPTM4A_3
sgNUS1_1	sgHK2_4	NA	NA	NA	sgLARP1_1
sgNUS1_2	sgHLA-DPB1_2	NA	NA	NA	sgLARS_4
sgNUS1_3	sgHLA-DQB2_2	NA	NA	NA	sgLAYN_1
sgNUS1_4	sgHLA-E_2	NA	NA	NA	sgLCOR_3
sgOAT_1	sgHLA-G_3	NA	NA	NA	sgLCOR_4
sgOCLN_3	sgHLA-G_4	NA	NA	NA	sgLDHD_3
sgOCLN_4	sgHM13_3	NA	NA	NA	sgLECT1_1
sgOLA1_1	sgHM13_4	NA	NA	NA	sgLEO1_1
sgOLA1_2	sgHMBOX1_1	NA	NA	NA	sgLEO1_2
sgOLA1_4	sgHMGA2_3	NA	NA	NA	sgLEO1_3
sgOR10G2_1	sgHMGB2_3	NA	NA	NA	sgLEO1_4
sgOR13D1_1	sgHMGB2_4	NA	NA	NA	sgLGALS14_1
sgOR13D1_2	sgHMGB4_4	NA	NA	NA	sgLGALS14_2
sgOR1D2_3	sgHMGN3_1	NA	NA	NA	sgLGALS8_2
sgOR1D2_4	sgHMGN3_4	NA	NA	NA	sgLIG1_3
sgOR1D5_3	sgHNF4A_2	NA	NA	NA	sgLIMCH1_1
sgOR1D5_4	sgHNRNPDL_4	NA	NA	NA	sgLIMS2_2
sgOR2A14_2	sgHNRNPD_3	NA	NA	NA	sgLIN9_1
sgOR2A25_2	sgHNRNPH1_2	NA	NA	NA	sgLINC00632_1
sgOR2A2_1	sgHNRNPK_4	NA	NA	NA	sgLINC00632_2
sgOR2H2_4	sgHNRNPL_2	NA	NA	NA	sgLINC00632_3
sgOR2J3_1	sgHNRNPL_4	NA	NA	NA	sgLINC00632_4
sgOR2J3_2	sgHNRNPR_2	NA	NA	NA	sgLINC00692_2
sgOR2T27_1	sgHORMAD1_4	NA	NA	NA	sgLINC00692_3
sgOR4A15_3	sgHRG_3	NA	NA	NA	sgLINGO2_1
sgOR4A47_2	sgHRH4_1	NA	NA	NA	sgLINGO2_2
sgOR4A47_3	sgHRNR_1	NA	NA	NA	sgLINGO2_3
sgOR4B1_3	sgHRNR_4	NA	NA	NA	sgLINGO2_4
sgOR4B1_4	sgHRSP12_4	NA	NA	NA	sgLIPI_1
sgOR4C3_1	sgHS3ST6_2	NA	NA	NA	sgLLGL2_3
sgOR4C3_2	sgHS6ST1_3	NA	NA	NA	sgLMBR1L_1
sgOR4C3_3	sgHSD17B12_2	NA	NA	NA	sgLMBR1L_4
sgOR4C3_4	sgHSD17B2_3	NA	NA	NA	sgLPAR1_1
sgOR4C46_2	sgHSD17B7_3	NA	NA	NA	sgLPCAT1_4
sgOR4C5_1	sgHSD17B7_4	NA	NA	NA	sgLRP5L_1
sgOR4D10_2	sgHSD3B1_3	NA	NA	NA	sgLRP5L_2
sgOR4D11_3	sgHSF2_1	NA	NA	NA	sgLRP5L_3
sgOR4D9_4	sgHSF2_2	NA	NA	NA	sgLRP5L_4
sgOR4K15_1	sgHSF2_4	NA	NA	NA	sgLRRC29_1
sgOR4K15_3	sgHSP90AA1_2	NA	NA	NA	sgLRRC29_2
sgOR4K15_4	sgHSP90AA1_3	NA	NA	NA	sgLRRC29_4
sgOR4N4_1	sgHSP90AB1_1	NA	NA	NA	sgLSAMP_1
sgOR4N4_3	sgHSPA5_1	NA	NA	NA	sgLSMD1_2
sgOR4N4_4	sgHSPA5_2	NA	NA	NA	sgLSMD1_3
sgOR4Q3_1	sgHSPBAP1_4	NA	NA	NA	sgLSMD1_4
sgOR51B2_4	sgHSPG2_1	NA	NA	NA	sgLSP1_1
sgOR52E2_1	sgHSPG2_3	NA	NA	NA	sgLTB4R2_1
sgOR52K2_1	sgHTR3E_1	NA	NA	NA	sgLTK_1
sgOR52L1_3	sgHTRA2_4	NA	NA	NA	sgMAGEB16_1
sgOR52M1_2	sgHUWE1_4	NA	NA	NA	sgMAGEB16_2
sgOR56A4_1	sgIAPP_1	NA	NA	NA	sgMAGEB16_3
sgOR56B4_3	sgIARS2_1	NA	NA	NA	sgMAGEB16_4
sgOR5AK2_1	sgIARS2_2	NA	NA	NA	sgMAMLD1_3
sgOR5AK2_4	sgIBSP_4	NA	NA	NA	sgMAMLD1_4
sgOR5B3_1	sgID2_2	NA	NA	NA	sgMAN2C1_4
sgOR5F1_3	sgID2_4	NA	NA	NA	sgMAP10_1
sgOR5M3_2	sgIDH1_2	NA	NA	NA	sgMAP4K2_3
sgOR5M8_1	sgIDNK_1	NA	NA	NA	sgMAP9_1
sgOR7A5_2	sgIFI16_2	NA	NA	NA	sgMAPK14_3
sgOR7D4_4	sgIFIH1_3	NA	NA	NA	sgMAPT_1
sgOR9G1_1	sgIFIT1_4	NA	NA	NA	sgMARVELD3_4
sgOR9G1_2	sgIFNW1_1	NA	NA	NA	sgMATK_1
sgOR9G1_3	sgIFNW1_2	NA	NA	NA	sgMATN4_3
sgOR9G1_4	sgIFT80_2	NA	NA	NA	sgMAZ_4
sgOSBPL9_4	sgIGBP1_3	NA	NA	NA	sgMBNL2_4
sgOSTF1_1	sgIGF2BP2_1	NA	NA	NA	sgMCHR1_1
sgOTOP1_1	sgIGF2BP2_3	NA	NA	NA	sgMDP1_1
sgOTOP1_4	sgIGF2BP2_4	NA	NA	NA	sgMDP1_2
sgOTUD4_1	sgIGF2BP3_2	NA	NA	NA	sgMDP1_3
sgOTUD4_2	sgIGSF3_4	NA	NA	NA	sgMDP1_4
sgOTUD4_3	sgIGSF5_2	NA	NA	NA	sgMDS2_1
sgOTUD4_4	sgIKZF2_3	NA	NA	NA	sgMDS2_2
sgOTUD7A_1	sgIK_3	NA	NA	NA	sgMDS2_3
sgOXCT2_1	sgIL17RA_2	NA	NA	NA	sgMDS2_4
sgOXCT2_2	sgIL17RC_2	NA	NA	NA	sgMED29_1
sgOXCT2_3	sgIL18BP_4	NA	NA	NA	sgMFGE8_1
sgOXCT2_4	sgIL1RAPL1_2	NA	NA	NA	sgMFRP_3
sgP2RX6_1	sgIL1RL1_1	NA	NA	NA	sgMIB2_1
sgPABPC1_4	sgIL27RA_4	NA	NA	NA	sgMIB2_2
sgPABPN1_3	sgIL2RB_2	NA	NA	NA	sgMICAL3_4
sgPAFAH1B2_1	sgIL2RG_1	NA	NA	NA	sgMICALCL_1
sgPAICS_3	sgIL32_3	NA	NA	NA	sgMICALCL_2
sgPAIP1_2	sgIL6ST_1	NA	NA	NA	sgMICALCL_3
sgPAIP1_3	sgIL6ST_2	NA	NA	NA	sgMICALCL_4
sgPAIP1_4	sgIL6ST_3	NA	NA	NA	sgMICALL2_2
sgPAK2_4	sgIL9_3	NA	NA	NA	sgMIER1_1
sgPANK3_1	sgILF2_2	NA	NA	NA	sgMMEL1_2
sgPANK3_3	sgILK_4	NA	NA	NA	sgMOB3B_3
sgPARL_2	sgIMMT_1	NA	NA	NA	sgMOB3C_3
sgPARL_3	sgIMMT_2	NA	NA	NA	sgMON1A_1
sgPARL_4	sgIMMT_4	NA	NA	NA	sgMPHOSPH9_4
sgPARP4_3	sgIMPA1_1	NA	NA	NA	sgMROH2B_1
sgPATL1_4	sgIMPACT_4	NA	NA	NA	sgMRPL13_1
sgPBX2_1	sgINIP_1	NA	NA	NA	sgMRPL21_4
sgPBX2_2	sgINO80B_1	NA	NA	NA	sgMRPL39_4
sgPBX2_4	sgINO80B_3	NA	NA	NA	sgMRPS10_2
sgPCBP2_2	sgINTS6_4	NA	NA	NA	sgMS4A14_1
sgPCBP2_3	sgIPMK_1	NA	NA	NA	sgMS4A14_2
sgPCDH11X_1	sgIPPK_2	NA	NA	NA	sgMS4A14_3
sgPCDH11X_2	sgIPPK_3	NA	NA	NA	sgMS4A14_4
sgPCDH11X_3	sgIQCB1_1	NA	NA	NA	sgMS4A4E_4
sgPCDH11X_4	sgIQCB1_3	NA	NA	NA	sgMT1G_1
sgPCDHB10_1	sgIQCF2_1	NA	NA	NA	sgMTCH1_2
sgPCDHB10_2	sgIRAK4_2	NA	NA	NA	sgMTHFR_1
sgPCDHB10_4	sgIRAK4_3	NA	NA	NA	sgMTHFR_2
sgPCDHGB4_1	sgIRS4_4	NA	NA	NA	sgMTMR2_4
sgPCDHGB4_2	sgISG20L2_4	NA	NA	NA	sgMTOR_2
sgPCGF5_4	sgISM2_2	NA	NA	NA	sgMTRNR2L6_1
sgPCGF6_4	sgIST1_1	NA	NA	NA	sgMTUS1_1
sgPCNA_2	sgIST1_4	NA	NA	NA	sgMUC13_1
sgPCNP_3	sgITFG1_3	NA	NA	NA	sgMUL1_3
sgPDAP1_4	sgITFG2_3	NA	NA	NA	sgMXRA7_4
sgPDCD5_3	sgITGA6_4	NA	NA	NA	sgMYCBPAP_1
sgPDCL2_2	sgITGAE_2	NA	NA	NA	sgMYD88_1
sgPDCL3_3	sgITPK1_1	NA	NA	NA	sgMYL1_1
sgPDCL3_4	sgIVL_4	NA	NA	NA	sgMYL2_2
sgPDE4DIP_1	sgJAM3_4	NA	NA	NA	sgMYO19_2
sgPDE4DIP_2	sgJMJD7_4	NA	NA	NA	sgMYOF_4
sgPDE4DIP_3	sgKAL1_1	NA	NA	NA	sgMZT2B_1
sgPDE4DIP_4	sgKALRN_3	NA	NA	NA	sgNAA10_2
sgPDIA3_1	sgKANK4_3	NA	NA	NA	sgNAB2_4
sgPDIA3_2	sgKARS_1	NA	NA	NA	sgNACA2_1
sgPDIA3_3	sgKAT6A_2	NA	NA	NA	sgNACA2_2
sgPDIA3_4	sgKAT6B_3	NA	NA	NA	sgNACA2_3
sgPDPK1_1	sgKAT7_4	NA	NA	NA	sgNACA2_4
sgPDPK1_2	sgKATNBL1_1	NA	NA	NA	sgNADK_2
sgPDPR_2	sgKBTBD3_4	NA	NA	NA	sgNADK_3
sgPDPR_3	sgKBTBD6_2	NA	NA	NA	sgNAE1_2
sgPDPR_4	sgKCNA4_1	NA	NA	NA	sgNAP1L6_1
sgPDXDC1_2	sgKCNE4_1	NA	NA	NA	sgNAP1L6_2
sgPDXDC1_4	sgKCNG2_1	NA	NA	NA	sgNAP1L6_3
sgPDZD11_2	sgKCNH3_2	NA	NA	NA	sgNAP1L6_4
sgPDZD11_3	sgKCNJ13_1	NA	NA	NA	sgNAT6_4
sgPDZK1_2	sgKCNMB1_2	NA	NA	NA	sgNAV2_1
sgPDZK1_3	sgKCNT2_4	NA	NA	NA	sgNBPF6_1
sgPDZK1_4	sgKCTD1_2	NA	NA	NA	sgNCKAP5L_4
sgPEBP1_3	sgKCTD1_4	NA	NA	NA	sgNDRG4_1
sgPEBP1_4	sgKCTD4_1	NA	NA	NA	sgNDUFA4_1
sgPEF1_3	sgKDELC1_3	NA	NA	NA	sgNDUFB8_4
sgPEPD_3	sgKDM2A_1	NA	NA	NA	sgNEBL_1
sgPERP_3	sgKDM3B_4	NA	NA	NA	sgNEDD4_3
sgPET100_2	sgKDM4D_1	NA	NA	NA	sgNEK3_1
sgPEX2_1	sgKDM4D_4	NA	NA	NA	sgNEK3_2
sgPEX5_2	sgKHDRBS3_4	NA	NA	NA	sgNEK3_3
sgPFDN1_3	sgKHSRP_1	NA	NA	NA	sgNEK3_4
sgPFN1_4	sgKHSRP_3	NA	NA	NA	sgNELFE_4
sgPGGT1B_1	sgKIAA0087_4	NA	NA	NA	sgNET1_1
sgPGGT1B_3	sgKIAA0391_3	NA	NA	NA	sgNFATC4_1
sgPGGT1B_4	sgKIAA0408_1	NA	NA	NA	sgNFKBIE_1
sgPGK1_3	sgKIAA0895L_4	NA	NA	NA	sgNFXL1_1
sgPGM5_1	sgKIAA0895_2	NA	NA	NA	sgNGEF_1
sgPGM5_2	sgKIAA0907_3	NA	NA	NA	sgNINJ2_1
sgPGM5_3	sgKIAA0907_4	NA	NA	NA	sgNINJ2_2
sgPHC1_1	sgKIAA1191_1	NA	NA	NA	sgNINJ2_3
sgPHC1_3	sgKIAA1191_4	NA	NA	NA	sgNIPAL4_1
sgPHC1_4	sgKIAA1244_3	NA	NA	NA	sgNKX1-2_1
sgPHF10_1	sgKIAA1328_2	NA	NA	NA	sgNKX6-3_1
sgPHF10_2	sgKIAA1462_3	NA	NA	NA	sgNLRP1_4
sgPHF10_3	sgKIAA1715_2	NA	NA	NA	sgNLRP5_1
sgPHKA1_2	sgKIAA1919_3	NA	NA	NA	sgNLRP5_2
sgPHKA1_3	sgKIAA1984_4	NA	NA	NA	sgNME2_1
sgPHKA1_4	sgKIAA2013_1	NA	NA	NA	sgNME2_2
sgPHLPP2_2	sgKIF14_2	NA	NA	NA	sgNME2_3
sgPHLPP2_3	sgKIF15_1	NA	NA	NA	sgNOBOX_1
sgPIGF_4	sgKIF20A_2	NA	NA	NA	sgNOBOX_2
sgPIGH_1	sgKIF4A_1	NA	NA	NA	sgNOD2_1
sgPIGH_3	sgKIR2DL1_1	NA	NA	NA	sgNOL3_1
sgPIK3CA_4	sgKIR2DL1_2	NA	NA	NA	sgNOTCH2_4
sgPIN4_3	sgKIR3DL1_1	NA	NA	NA	sgNOX3_3
sgPIN4_4	sgKIR3DL3_3	NA	NA	NA	sgNPAS3_1
sgPIP5K1A_2	sgKLC2_2	NA	NA	NA	sgNPRL2_1
sgPIP5K1A_4	sgKLF3_2	NA	NA	NA	sgNPRL2_3
sgPKM_3	sgKLF7_2	NA	NA	NA	sgNR1I2_1
sgPKM_4	sgKLF7_3	NA	NA	NA	sgNR1I3_4
sgPKP2_1	sgKLF8_1	NA	NA	NA	sgNRD1_2
sgPLA2G12A_1	sgKLHDC3_3	NA	NA	NA	sgNREP_1
sgPLA2G12A_2	sgKLHL10_4	NA	NA	NA	sgNRG2_4
sgPLA2G12A_3	sgKLHL32_2	NA	NA	NA	sgNSMAF_4
sgPLA2G4A_1	sgKLHL35_3	NA	NA	NA	sgNTN4_1
sgPLAC8_3	sgKLHL3_1	NA	NA	NA	sgNUB1_1
sgPLAC8_4	sgKLHL3_3	NA	NA	NA	sgNUP160_1
sgPLAC9_3	sgKLHL4_4	NA	NA	NA	sgNXF5_1
sgPLAC9_4	sgKLHL5_2	NA	NA	NA	sgNXF5_2
sgPLAGL2_4	sgKLHL7_1	NA	NA	NA	sgNYX_1
sgPLD3_3	sgKLK7_1	NA	NA	NA	sgNYX_2
sgPLD5_2	sgKNOP1_1	NA	NA	NA	sgOLFM3_1
sgPLD5_3	sgKPNA2_1	NA	NA	NA	sgOLFM3_2
sgPLEKHA3_1	sgKPNA6_2	NA	NA	NA	sgOPA3_3
sgPLEKHA3_2	sgKRBA1_1	NA	NA	NA	sgOPA3_4
sgPLEKHA3_3	sgKRIT1_1	NA	NA	NA	sgOPCML_1
sgPLEKHA3_4	sgKRT10_2	NA	NA	NA	sgOR10J3_1
sgPLEKHA8_1	sgKRT10_3	NA	NA	NA	sgOR10J3_2
sgPLEKHA8_4	sgKRT10_4	NA	NA	NA	sgOR10J3_3
sgPLEKHM1_1	sgKRT16_2	NA	NA	NA	sgOR10J3_4
sgPLEKHM1_3	sgKRT16_3	NA	NA	NA	sgOR11G2_2
sgPLEKHM1_4	sgKRT17_2	NA	NA	NA	sgOR11G2_4
sgPM20D1_2	sgKRT17_4	NA	NA	NA	sgOR1B1_1
sgPMPCA_3	sgKRT1_1	NA	NA	NA	sgOR1B1_2
sgPMS2_4	sgKRT1_2	NA	NA	NA	sgOR1B1_3
sgPNPT1_3	sgKRT32_4	NA	NA	NA	sgOR1B1_4
sgPNRC2_1	sgKRT5_2	NA	NA	NA	sgOR2T12_1
sgPNRC2_2	sgKRT5_4	NA	NA	NA	sgOR2T4_1
sgPNRC2_3	sgKRT81_3	NA	NA	NA	sgOR2T4_2
sgPNRC2_4	sgKRT83_3	NA	NA	NA	sgOR2T4_3
sgPOLR2J2_1	sgKRT86_3	NA	NA	NA	sgOR2T4_4
sgPOLR2M_1	sgKRT9_3	NA	NA	NA	sgOR2T7_1
sgPOLR2M_2	sgKRT9_4	NA	NA	NA	sgOR2T7_2
sgPOLR2M_3	sgKRTAP10-3_2	NA	NA	NA	sgOR4A15_1
sgPOLRMT_2	sgKRTAP11-1_2	NA	NA	NA	sgOR51H1P_1
sgPOLRMT_3	sgKRTAP12-2_1	NA	NA	NA	sgOR51H1P_2
sgPOLRMT_4	sgKRTAP12-4_3	NA	NA	NA	sgOR51H1P_3
sgPPIAL4D_1	sgKRTAP13-1_4	NA	NA	NA	sgOR51H1P_4
sgPPIH_2	sgKRTAP13-2_3	NA	NA	NA	sgOR51I2_1
sgPPIP5K1_1	sgKRTAP13-2_4	NA	NA	NA	sgOR51I2_2
sgPPIP5K2_1	sgKRTAP16-1_2	NA	NA	NA	sgOR51I2_3
sgPPP1R11_3	sgKRTAP22-2_3	NA	NA	NA	sgOR51I2_4
sgPPP1R12B_4	sgKRTAP4-1_4	NA	NA	NA	sgOR51J1_1
sgPPP2CB_2	sgKRTAP4-3_3	NA	NA	NA	sgOR51J1_2
sgPPP2CB_3	sgKRTAP5-10_1	NA	NA	NA	sgOR51J1_3
sgPPP2R5E_4	sgKRTCAP2_3	NA	NA	NA	sgOR51J1_4
sgPRADC1_1	sgKXD1_4	NA	NA	NA	sgOR52B4_1
sgPRADC1_2	sgKY_4	NA	NA	NA	sgOR52B4_2
sgPRADC1_4	sgL3MBTL2_4	NA	NA	NA	sgOR52B4_3
sgPRAMEF8_1	sgLACTBL1_1	NA	NA	NA	sgOR52B4_4
sgPRAMEF8_2	sgLAGE3_1	NA	NA	NA	sgOR56A4_4
sgPRAMEF8_3	sgLAGE3_2	NA	NA	NA	sgOR5T2_2
sgPRAMEF8_4	sgLAGE3_4	NA	NA	NA	sgOR5T2_3
sgPRH2_2	sgLAMTOR3_4	NA	NA	NA	sgOR5T2_4
sgPRH2_3	sgLAMTOR5_3	NA	NA	NA	sgOR5T3_1
sgPRH2_4	sgLANCL3_2	NA	NA	NA	sgOR6C74_1
sgPRIM1_2	sgLASP1_1	NA	NA	NA	sgOR6C74_2
sgPRKCI_1	sgLATS1_2	NA	NA	NA	sgOR6C74_3
sgPRKCI_3	sgLCMT1_1	NA	NA	NA	sgOR6C74_4
sgPRKX_2	sgLCMT1_3	NA	NA	NA	sgOR6C76_1
sgPRKX_3	sgLCN1_2	NA	NA	NA	sgOR6C76_2
sgPRODH_4	sgLCN1_3	NA	NA	NA	sgOR6C76_3
sgPRR13_3	sgLCN1_4	NA	NA	NA	sgOR6C76_4
sgPRR23B_4	sgLDHAL6A_3	NA	NA	NA	sgOR8G5_1
sgPRUNE_4	sgLDHA_1	NA	NA	NA	sgOR8S1_3
sgPSAT1_2	sgLDHA_2	NA	NA	NA	sgOR8S1_4
sgPSAT1_4	sgLDHB_1	NA	NA	NA	sgOR9G4_3
sgPSMA1_1	sgLDHB_3	NA	NA	NA	sgOR9G4_4
sgPSMA6_1	sgLDLRAD3_1	NA	NA	NA	sgOSBPL5_2
sgPSMA6_2	sgLDOC1L_4	NA	NA	NA	sgOTUD7B_4
